id,dob,state,ela09,math09,sci09,hist09,ela10,math10,sci10,hist10
6849,10/10/2006,NM,320,435,639,337,253,354,721,257
6850,04/10/2006,VT,394,555,769,585,463,506,737,601
6851,08/22/2006,IL,644,560,758,671,619,583,805,721
6852,11/09/2006,VT,757,368,748,307,808,459,905,335
6853,01/03/2006,MT,509,378,779,325,573,368,798,393
6854,01/30/2006,WA,352,454,794,710,386,483,790,663
6855,11/15/2006,NE,790,729,783,521,839,801,709,599
6856,02/03/2006,MS,734,665,501,492,776,697,556,476
6857,10/12/2006,FL,606,646,434,371,574,617,406,363
6858,10/14/2006,ND,371,670,700,573,312,612,657,491
6859,03/13/2006,VT,442,346,763,306,419,395,790,314
6860,06/09/2006,OR,606,608,459,797,672,613,492,703
6861,07/16/2006,AZ,697,755,629,640,660,648,610,686
6862,07/09/2006,NH,306,622,668,698,400,615,691,641
6863,06/11/2006,TX,420,544,357,376,413,525,281,405
6864,08/11/2006,SC,721,383,311,384,672,315,355,396
6865,11/27/2006,MA,712,738,781,661,688,757,762,678
6866,08/04/2006,WV,463,312,511,540,392,327,490,547
6867,08/03/2006,MT,574,615,315,522,584,727,301,500
6868,10/27/2006,MT,418,582,718,380,466,554,714,368
6869,07/09/2006,ME,755,503,319,741,726,502,274,622
6870,09/13/2006,KS,408,546,791,497,452,543,764,389
6871,05/18/2006,GA,519,604,350,551,512,638,315,537
6872,03/27/2006,TN,611,643,731,709,688,598,790,842
6873,05/18/2006,CT,600,450,445,434,629,407,562,452
6874,12/11/2006,VA,520,523,362,395,515,524,193,262
6875,11/09/2006,TN,611,558,405,572,581,572,471,608
6876,01/15/2006,MI,453,436,559,556,376,514,568,489
6877,04/11/2006,TN,406,528,500,668,445,542,517,692
6878,12/01/2006,LA,641,687,773,453,687,703,705,539
6879,09/16/2006,AR,335,502,740,325,334,521,767,311
6880,11/17/2006,LA,561,761,542,631,514,731,584,550
6881,05/18/2006,AK,775,525,664,444,862,474,589,361
6882,06/24/2006,AZ,388,387,593,580,283,391,629,661
6883,12/28/2006,KY,477,450,614,717,541,392,766,729
6884,02/04/2006,LA,762,721,647,732,862,738,567,752
6885,07/13/2006,NE,476,571,541,524,461,630,495,449
6886,09/08/2006,NV,434,745,407,448,456,660,383,400
6887,10/24/2006,WY,703,590,312,575,744,555,325,562
6888,10/18/2006,CA,728,445,757,569,718,480,766,584
6889,03/20/2006,OR,631,591,351,371,679,692,398,331
6890,08/16/2006,RI,404,527,576,697,416,673,753,772
6891,11/25/2006,NV,408,455,473,604,368,411,459,561
6892,04/03/2006,WA,602,616,402,435,507,659,300,416
6893,06/30/2006,HI,661,422,431,737,661,428,548,889
6894,06/16/2006,MI,642,481,395,419,565,404,521,507
6895,07/29/2006,KS,322,527,704,746,319,453,765,848
6896,12/25/2006,NV,453,459,500,337,469,515,534,324
6897,08/06/2006,AK,696,611,521,411,624,644,591,472
6898,06/22/2006,KY,383,738,781,426,350,744,817,460
6899,02/25/2006,DE,545,430,402,461,511,329,310,521
6900,11/15/2006,AZ,707,777,499,399,786,855,473,508
6901,12/28/2006,WI,486,509,726,329,470,493,712,339
6902,11/25/2006,OH,576,366,360,364,563,328,316,341
6903,12/30/2006,LA,516,538,619,475,522,591,579,481
6904,04/24/2006,CO,461,462,478,619,474,560,439,685
6905,03/28/2006,ID,645,519,636,344,768,589,696,426
6906,06/17/2006,NE,409,302,551,606,512,254,533,645
6907,01/24/2006,CA,357,307,799,369,304,341,721,325
6908,12/08/2006,CT,695,594,315,354,726,577,300,334
6909,07/08/2006,ME,513,715,596,750,575,732,583,821
6910,05/03/2006,MT,337,524,543,776,466,526,490,749
6911,10/28/2006,HI,595,507,324,752,618,552,436,660
6912,01/12/2006,MT,324,710,530,581,235,791,558,610
6913,03/21/2006,MS,764,602,312,767,823,501,284,789
6914,06/17/2006,LA,798,395,391,583,772,449,323,674
6915,06/14/2006,AZ,527,506,789,466,346,531,724,608
6916,08/11/2006,WY,473,718,654,386,575,850,626,308
6917,08/09/2006,CO,568,706,610,600,586,773,659,614
6918,05/15/2006,ID,562,396,565,721,636,364,643,757
6919,05/19/2006,IN,612,594,410,761,665,631,535,794
6920,09/23/2006,WY,588,760,596,486,555,866,553,512
6921,01/08/2006,WA,675,583,586,718,684,612,565,836
6922,12/17/2006,AK,524,767,799,604,503,871,877,615
6923,02/12/2006,LA,643,612,319,723,645,537,410,768
6924,08/23/2006,RI,541,389,627,744,548,352,539,717
6925,09/29/2006,MO,750,775,627,335,628,776,524,326
6926,01/03/2006,WY,733,450,406,645,704,385,486,682
6927,08/01/2006,AK,404,738,515,623,408,721,589,673
6928,02/02/2006,ND,471,680,525,429,469,690,421,420
6929,03/23/2006,WA,778,342,657,756,678,398,648,751
6930,01/08/2006,KY,680,655,746,511,703,543,763,504
6931,07/11/2006,IA,680,401,707,741,738,407,760,799
6932,01/12/2006,AZ,646,715,361,323,663,579,461,431
6933,03/31/2006,NM,781,657,443,553,855,618,481,447
6934,09/01/2006,RI,612,686,300,597,594,638,319,576
6935,05/16/2006,UT,370,397,557,628,396,307,445,712
6936,02/01/2006,IA,368,354,772,479,451,345,732,485
6937,12/30/2006,TN,732,714,371,428,834,697,212,264
6938,06/07/2006,NC,301,477,584,376,280,467,497,373
6939,09/19/2006,TX,554,728,301,466,635,671,328,407
6940,02/17/2006,MN,588,696,360,717,607,699,398,684
6941,12/27/2006,HI,668,698,452,660,627,680,526,587
6942,05/30/2006,ME,322,592,756,727,366,443,662,721
6943,01/11/2006,AR,499,697,392,443,493,924,442,437
6944,09/25/2006,RI,422,486,656,317,380,435,629,350
6945,09/18/2006,WV,690,639,404,505,691,521,301,433
6946,01/12/2006,KS,485,758,676,717,505,645,739,721
6947,12/14/2006,AR,324,342,527,768,349,301,455,655
6948,11/15/2006,PA,792,454,711,587,786,419,842,604
6949,05/06/2006,MT,639,498,496,450,602,424,407,456
6950,08/17/2006,AZ,625,672,640,604,677,735,698,556
6951,05/30/2006,NC,530,388,456,786,474,545,458,706
6952,03/01/2006,MT,760,378,300,771,712,457,404,847
6953,04/20/2006,ME,767,788,755,374,718,845,620,363
6954,06/18/2006,NC,420,761,533,439,410,795,652,451
6955,09/25/2006,NC,359,552,415,330,310,428,323,400
6956,07/02/2006,NH,593,322,393,308,614,275,330,340
6957,02/15/2006,TN,385,721,360,320,449,685,438,240
6958,05/23/2006,MA,379,781,576,349,368,763,601,355
6959,09/20/2006,CT,578,309,658,648,617,108,774,741
6960,08/23/2006,UT,579,546,524,653,564,615,462,554
6961,09/05/2006,IA,705,492,720,627,650,503,775,590
6962,01/26/2006,AK,438,322,386,565,389,216,414,500
6963,01/14/2006,NE,725,351,346,573,759,246,188,621
6964,04/06/2006,NH,752,738,643,769,775,809,714,724
6965,11/14/2006,KY,366,725,766,771,352,672,759,725
6966,06/29/2006,IA,721,582,585,604,714,453,521,565
6967,07/24/2006,NJ,573,453,710,491,528,445,757,526
6968,10/17/2006,CO,377,785,385,383,370,702,363,435
6969,12/27/2006,VA,470,412,486,740,363,328,586,805
6970,02/24/2006,GA,799,382,355,726,810,303,293,542
6971,09/19/2006,KS,530,779,468,515,506,828,469,572
6972,02/11/2006,IL,726,448,300,628,597,506,273,616
6973,06/22/2006,RI,539,444,683,501,581,409,704,429
6974,08/17/2006,MD,571,582,518,653,635,648,526,643
6975,04/21/2006,MS,766,795,672,507,820,813,565,594
6976,06/20/2006,TX,612,438,768,713,728,464,740,748
6977,07/10/2006,MT,792,498,702,602,758,518,686,608
6978,01/25/2006,SC,440,746,545,529,411,709,417,581
6979,11/04/2006,NJ,495,373,646,742,514,312,719,695
6980,02/25/2006,CO,320,705,713,374,421,572,713,432
6981,02/02/2006,NY,546,747,574,627,503,724,401,663
6982,10/28/2006,AK,526,721,364,800,444,814,427,719
6983,04/11/2006,FL,337,671,680,448,227,618,615,425
6984,05/25/2006,WY,381,754,725,651,428,679,731,555
6985,01/27/2006,MI,542,371,464,462,559,373,375,452
6986,06/10/2006,SC,442,672,359,687,583,676,498,772
6987,08/13/2006,CO,312,313,425,789,250,392,414,799
6988,05/10/2006,NC,423,715,756,590,459,697,782,627
6989,09/24/2006,NY,784,305,688,515,703,427,822,597
6990,03/04/2006,OK,377,364,412,554,364,337,404,415
6991,05/21/2006,HI,605,337,639,729,582,319,663,740
6992,01/06/2006,MO,407,799,708,496,430,702,664,581
6993,02/23/2006,AR,623,320,679,696,709,359,751,746
6994,01/22/2006,WV,699,455,372,763,662,412,422,715
6995,03/21/2006,MN,664,574,706,432,555,591,766,404
6996,09/06/2006,TX,458,404,743,583,531,454,655,553
6997,07/07/2006,MN,451,309,545,391,518,285,352,345
6998,07/09/2006,NY,743,783,688,542,761,801,634,612
6999,01/22/2006,NH,607,367,355,449,563,448,442,460
7000,07/08/2006,MO,608,419,402,445,597,513,394,493
7001,09/28/2006,CT,704,676,735,665,672,605,741,616
7002,09/20/2006,NH,339,553,394,634,237,574,486,582
7003,06/17/2006,KS,519,797,768,675,658,616,729,561
7004,12/11/2006,MD,362,651,633,408,433,679,657,389
7005,02/01/2006,NC,490,484,347,511,341,568,436,560
7006,03/11/2006,AR,667,769,596,598,654,728,540,608
7007,12/10/2006,WA,719,319,777,716,724,305,615,729
7008,02/17/2006,NH,701,315,492,407,771,209,510,381
7009,09/16/2006,MT,735,723,598,610,659,652,774,438
7010,03/21/2006,NV,639,573,519,357,698,604,471,390
7011,09/30/2006,OR,522,318,680,326,564,197,585,400
7012,04/19/2006,IL,623,697,786,502,692,717,770,478
7013,07/27/2006,WV,537,737,438,601,572,782,492,681
7014,07/11/2006,VA,346,782,488,537,355,739,578,519
7015,01/30/2006,DE,440,620,658,577,412,525,620,538
7016,11/15/2006,CT,754,416,622,515,720,464,459,556
7017,03/02/2006,CA,682,385,692,340,711,371,753,364
7018,04/08/2006,NH,309,429,773,400,305,389,687,375
7019,12/25/2006,NC,508,596,381,620,506,517,416,477
7020,05/13/2006,OH,496,407,598,737,483,404,566,688
7021,12/17/2006,NM,451,636,349,607,467,668,304,595
7022,06/18/2006,OH,532,565,382,604,433,446,448,634
7023,12/09/2006,GA,301,522,349,466,237,515,326,389
7024,01/08/2006,VT,445,728,585,690,440,739,512,822
7025,11/30/2006,TN,522,527,442,330,370,610,477,202
7026,03/27/2006,WA,454,715,332,313,392,563,264,313
7027,02/22/2006,TN,432,638,573,311,406,714,537,383
7028,05/31/2006,OH,756,659,545,549,775,651,415,569
7029,11/20/2006,OK,748,498,455,584,753,534,427,495
7030,08/11/2006,DE,614,774,350,666,493,731,295,589
7031,07/06/2006,OR,616,496,343,733,562,515,318,743
7032,09/30/2006,VA,303,730,376,639,188,793,387,671
7033,07/26/2006,VA,379,432,724,713,395,371,708,622
7034,02/14/2006,WV,582,771,331,438,554,678,405,429
7035,09/18/2006,RI,743,589,556,328,764,575,580,172
7036,06/16/2006,AR,404,534,604,527,467,503,649,460
7037,09/18/2006,AR,512,761,489,555,508,809,572,621
7038,12/08/2006,CA,681,676,337,513,749,574,234,384
7039,07/12/2006,ME,650,553,448,414,599,625,415,432
7040,04/03/2006,CA,398,562,440,339,380,558,371,311
7041,12/03/2006,WV,602,549,727,558,622,565,687,444
7042,03/11/2006,NC,447,747,683,658,479,818,719,618
7043,05/29/2006,RI,732,555,725,382,694,535,637,394
7044,05/21/2006,MT,768,381,533,329,683,311,468,269
7045,09/24/2006,PA,625,454,676,448,718,484,679,473
7046,06/29/2006,GA,649,756,659,691,572,657,641,693
7047,04/01/2006,WA,476,312,312,406,517,265,246,424
7048,06/15/2006,WI,383,410,643,345,412,299,688,365
7049,02/09/2006,NV,656,589,415,387,679,612,461,399
7050,08/15/2006,HI,359,728,502,706,358,659,457,596
7051,01/16/2006,MT,707,710,513,696,732,690,464,846
7052,10/25/2006,MD,766,570,720,495,773,629,680,500
7053,01/13/2006,NE,389,453,418,322,355,446,489,331
7054,12/08/2006,WV,347,693,737,459,365,653,713,489
7055,07/25/2006,WA,795,773,681,618,840,676,634,552
7056,09/17/2006,MA,330,666,375,562,279,643,277,470
7057,10/25/2006,TX,723,418,434,405,762,384,415,461
7058,07/24/2006,OK,391,450,583,302,357,490,450,238
7059,05/29/2006,FL,383,632,713,435,404,742,653,453
7060,01/14/2006,OK,726,681,587,445,706,682,793,424
7061,05/25/2006,MD,374,739,697,380,256,845,690,290
7062,04/10/2006,GA,441,439,470,766,341,479,402,686
7063,04/09/2006,CO,501,441,306,768,473,628,180,755
7064,10/05/2006,NM,587,544,676,781,501,510,798,824
7065,06/05/2006,UT,613,438,695,502,563,517,788,501
7066,07/07/2006,CA,360,342,383,601,411,397,394,603
7067,11/19/2006,AZ,758,628,784,666,736,574,863,630
7068,01/04/2006,SD,706,467,708,524,611,544,738,555
7069,04/16/2006,ID,312,496,745,329,416,568,814,414
7070,08/22/2006,SD,621,389,440,699,487,401,521,703
7071,03/05/2006,NE,793,761,377,777,770,810,461,694
7072,04/25/2006,NH,304,448,490,746,343,485,511,725
7073,03/29/2006,IL,707,745,352,671,634,773,456,582
7074,03/31/2006,NH,759,658,339,713,764,783,411,803
7075,04/21/2006,SC,446,606,448,377,563,614,681,450
7076,06/01/2006,KY,645,537,501,789,724,497,496,852
7077,01/31/2006,FL,380,545,692,369,578,618,570,321
7078,11/01/2006,PA,389,351,434,740,236,437,487,674
7079,10/20/2006,ND,371,552,401,639,371,558,417,661
7080,11/16/2006,TN,365,644,379,597,289,619,351,539
7081,11/07/2006,PA,329,681,619,567,305,662,471,469
7082,01/28/2006,ID,385,504,641,666,354,500,634,776
7083,09/14/2006,CT,466,481,748,495,463,433,744,479
7084,07/27/2006,KS,617,772,413,354,589,762,377,281
7085,01/03/2006,ME,361,647,360,589,390,552,488,601
7086,11/07/2006,VT,711,485,575,703,669,561,533,728
7087,11/21/2006,NM,321,530,767,618,278,534,725,652
7088,10/09/2006,AK,595,483,319,434,593,658,415,475
7089,12/08/2006,WY,673,344,781,606,716,301,850,723
7090,03/23/2006,AZ,377,668,376,400,336,687,436,654
7091,07/17/2006,CA,653,353,593,485,651,441,572,463
7092,01/30/2006,WY,715,625,524,526,647,519,325,473
7093,05/13/2006,KS,777,303,771,454,766,431,708,466
7094,09/03/2006,NY,405,763,637,482,476,642,504,413
7095,10/06/2006,MD,759,563,762,642,764,548,747,610
7096,08/27/2006,TN,658,728,769,673,757,603,723,595
7097,04/25/2006,OK,733,400,789,680,753,469,890,584
7098,06/12/2006,KY,338,722,448,563,321,581,454,651
7099,03/05/2006,TN,610,350,311,487,774,249,239,459
7100,09/18/2006,CA,533,399,729,509,441,474,665,514
7101,10/01/2006,MA,383,686,628,441,406,588,653,346
7102,10/19/2006,AK,723,676,745,350,693,645,792,394
7103,08/01/2006,NV,331,321,436,527,396,374,424,524
7104,02/05/2006,RI,537,494,396,602,583,518,432,597
7105,03/06/2006,NH,766,338,301,504,817,427,334,587
7106,02/25/2006,TX,710,524,439,769,626,611,421,772
7107,04/30/2006,MT,755,435,792,431,801,534,834,409
7108,10/31/2006,SC,360,336,516,458,356,262,510,550
7109,01/23/2006,NE,532,504,445,689,498,429,515,573
7110,11/29/2006,AZ,309,635,359,303,355,600,389,345
7111,09/26/2006,IA,527,756,769,699,419,669,732,714
7112,06/23/2006,WI,380,417,506,755,302,427,557,749
7113,10/25/2006,MI,466,419,514,554,472,432,580,544
7114,09/22/2006,RI,655,619,681,634,693,569,676,669
7115,05/24/2006,NM,697,555,534,624,663,621,469,559
7116,02/06/2006,GA,535,325,349,440,436,295,228,319
7117,08/14/2006,LA,717,322,347,574,765,437,383,481
7118,01/20/2006,PA,572,486,487,691,582,441,395,760
7119,07/31/2006,PA,416,356,439,320,387,335,363,296
7120,04/05/2006,IL,384,500,531,698,471,653,515,736
7121,03/23/2006,AZ,312,545,474,553,273,608,526,547
7122,07/25/2006,CT,624,577,467,505,604,540,431,485
7123,03/10/2006,IL,520,576,304,713,530,612,163,712
7124,06/02/2006,OR,477,781,467,497,543,856,415,476
7125,09/05/2006,NC,693,560,615,414,599,627,570,521
7126,05/29/2006,VT,447,353,557,449,445,329,578,494
7127,04/02/2006,GA,677,574,390,529,663,544,359,656
7128,04/29/2006,KS,488,635,360,534,561,642,326,551
7129,07/01/2006,OH,760,691,342,696,758,673,482,729
7130,09/12/2006,NH,452,674,348,783,492,720,266,855
7131,07/28/2006,MO,795,309,427,426,775,364,482,421
7132,07/12/2006,PA,639,687,571,721,581,771,636,663
7133,05/22/2006,PA,348,597,417,732,279,625,499,715
7134,08/07/2006,NM,736,751,754,751,775,826,770,698
7135,07/25/2006,ME,676,467,498,633,594,451,548,667
7136,05/10/2006,WA,444,399,507,794,396,390,445,769
7137,06/08/2006,TN,577,417,774,706,540,307,726,827
7138,12/05/2006,NH,561,499,555,719,545,510,500,745
7139,07/10/2006,WV,528,583,406,490,562,501,377,432
7140,12/01/2006,VA,606,591,330,460,609,564,272,531
7141,04/28/2006,WI,375,576,659,399,429,626,604,382
7142,10/17/2006,VA,722,797,415,354,756,973,485,348
7143,12/01/2006,KS,397,617,764,729,381,688,732,683
7144,01/10/2006,MD,550,490,752,538,509,404,722,550
7145,07/18/2006,CO,675,777,647,528,716,855,598,523
7146,04/29/2006,MD,419,423,643,386,428,462,700,428
7147,02/09/2006,NJ,790,404,615,760,791,343,631,731
7148,08/09/2006,ND,767,335,731,756,689,281,644,692
7149,02/05/2006,ID,390,791,697,459,367,918,755,428
7150,01/29/2006,NY,559,477,607,327,658,452,544,341
7151,04/12/2006,NV,519,459,386,571,547,448,284,611
7152,10/15/2006,RI,558,382,710,595,591,403,575,572
7153,07/16/2006,WV,489,320,588,698,457,254,619,747
7154,11/17/2006,FL,338,726,793,758,223,548,682,655
7155,03/29/2006,DE,563,334,728,505,451,381,826,505
7156,04/02/2006,TN,336,683,746,747,331,725,722,724
7157,06/02/2006,PA,428,516,580,391,488,496,514,512
7158,12/30/2006,CO,408,567,691,644,452,612,829,627
7159,01/10/2006,WV,416,543,628,343,401,494,592,326
7160,10/22/2006,OH,518,472,320,436,506,545,220,412
7161,03/28/2006,OH,760,371,498,725,795,393,482,720
7162,04/07/2006,IL,665,715,660,422,710,802,720,454
7163,05/19/2006,KY,363,762,678,604,392,753,877,722
7164,10/26/2006,TN,522,694,548,360,550,624,551,392
7165,06/19/2006,MD,737,577,421,596,815,583,306,613
7166,07/30/2006,WI,466,745,353,450,528,744,328,407
7167,11/30/2006,WV,796,337,757,481,794,445,643,480
7168,02/07/2006,ND,499,431,621,551,435,419,712,514
7169,04/03/2006,RI,742,479,507,573,798,465,508,586
7170,12/24/2006,IN,501,374,405,535,450,418,447,569
7171,03/31/2006,WI,648,761,697,750,657,779,725,643
7172,04/10/2006,CO,370,627,611,615,280,480,659,627
7173,07/11/2006,CT,613,422,410,745,584,380,470,735
7174,10/22/2006,NM,672,403,586,706,793,263,458,754
7175,11/23/2006,OR,338,623,546,710,370,598,541,717
7176,08/31/2006,NV,662,394,748,506,742,453,639,517
7177,11/17/2006,NE,794,514,752,645,790,521,782,655
7178,04/16/2006,IN,503,417,424,651,420,377,466,644
7179,03/18/2006,TN,730,659,498,508,729,663,528,513
7180,06/02/2006,MN,585,506,360,578,511,559,391,562
7181,08/02/2006,CT,734,775,695,353,603,757,768,342
7182,07/29/2006,NJ,734,457,423,607,598,446,435,556
7183,03/02/2006,MA,756,744,329,774,858,896,473,689
7184,12/01/2006,MO,476,500,686,744,494,538,680,650
7185,10/06/2006,NM,788,317,314,301,748,353,339,314
7186,12/16/2006,IN,346,301,630,799,374,227,568,913
7187,09/14/2006,PA,419,538,392,586,478,521,441,628
7188,08/12/2006,VA,356,358,669,444,313,362,777,484
7189,07/10/2006,ID,309,720,460,713,359,564,483,698
7190,09/10/2006,IA,418,314,635,785,409,356,603,780
7191,10/16/2006,WA,521,332,683,589,437,281,550,657
7192,01/20/2006,KY,427,569,616,456,411,516,635,557
7193,10/16/2006,GA,324,494,325,551,360,522,421,561
7194,06/12/2006,VT,510,379,716,605,491,398,771,700
7195,11/09/2006,MN,777,777,519,333,834,714,373,333
7196,03/27/2006,OK,768,763,782,432,837,805,732,496
7197,06/15/2006,NH,707,477,437,585,659,406,461,603
7198,06/29/2006,NY,306,302,461,406,231,263,596,360
7199,10/13/2006,IN,527,529,315,744,567,505,261,598
7200,07/26/2006,KS,385,671,713,516,419,554,612,546
7201,01/13/2006,LA,789,700,605,312,872,614,583,371
7202,05/11/2006,MT,778,426,514,433,836,489,564,431
7203,10/26/2006,OR,655,610,596,695,683,632,580,767
7204,09/21/2006,MT,762,695,741,600,698,686,787,647
7205,08/20/2006,TN,360,539,690,795,320,584,674,853
7206,07/29/2006,CA,696,781,734,320,788,739,610,195
7207,01/05/2006,PA,527,503,586,501,533,499,593,516
7208,05/21/2006,AZ,559,485,406,500,524,509,550,544
7209,12/06/2006,VA,612,318,724,306,491,415,827,269
7210,07/04/2006,MN,523,415,642,539,480,581,762,584
7211,02/03/2006,OH,449,415,688,620,514,454,701,698
7212,08/25/2006,NY,532,551,339,759,411,501,384,757
7213,11/28/2006,CA,594,441,767,337,575,464,880,306
7214,07/02/2006,OH,617,441,357,559,601,431,439,578
7215,05/04/2006,MN,367,342,646,711,392,232,792,671
7216,01/20/2006,ME,776,767,662,744,836,894,814,739
7217,08/31/2006,MT,533,364,440,477,524,428,369,381
7218,01/29/2006,IL,513,381,373,614,522,277,478,577
7219,08/16/2006,ID,579,729,558,676,632,783,477,748
7220,12/14/2006,PA,704,638,604,645,725,596,609,767
7221,12/05/2006,OK,549,407,414,417,520,319,498,513
7222,04/20/2006,NH,759,375,623,740,675,337,607,696
7223,05/24/2006,NJ,700,532,719,399,678,509,702,477
7224,06/16/2006,HI,392,359,581,697,354,316,507,623
7225,11/23/2006,AK,630,351,543,742,672,316,489,803
7226,12/05/2006,GA,789,411,502,579,927,389,565,650
7227,02/10/2006,IN,432,407,420,455,310,397,450,364
7228,05/05/2006,MO,625,429,312,691,489,413,331,687
7229,12/28/2006,MO,492,787,697,748,442,714,633,745
7230,06/27/2006,DE,344,754,563,797,368,738,500,864
7231,08/30/2006,AR,412,718,647,601,478,716,777,582
7232,10/25/2006,ID,529,313,798,370,499,305,830,334
7233,10/09/2006,TN,386,708,386,322,305,743,424,343
7234,09/21/2006,MO,350,318,780,745,436,171,799,576
